call_id,actor_id,partner_id,speech_activity_actor,speech_activity_partner,tfo_actor,tfo_partner,overlap_actor,overlap_partner,pauses_actor,pauses_partner,my_turn_length_actor,my_turn_length_partner,your_turn_length_actor,your_turn_length_partner,conv_length_actor,conv_length_partner,turn_overlap_gap_actor,turn_overlap_gap_partner,topic_diversity_actor,topic_diversity_partner,speak_quickly_actor,speak_quickly_partner,you_total_talk_time_actor,you_total_talk_time_partner,how_enjoyable_actor,how_enjoyable_partner,conversationalist_actor,conversationalist_partner,conv_leader_actor,conv_leader_partner,i_like_you_actor,i_like_you_partner,you_like_me_actor,you_like_me_partner,in_common_actor,in_common_partner,smiles_actor,smiles_partner,laughter_actor,laughter_partner,questions_actor,questions_partner,nods_actor,nods_partner,verbal_feedback_actor,verbal_feedback_partner,you_are_intelligent_actor,you_are_quickwitted_actor,you_are_competent_actor,you_are_kind_actor,you_are_friendly_actor,you_are_warm_actor,you_are_humble_actor,you_are_giving_actor,you_are_fair_actor,you_are_trustworthy_actor,you_are_agreeable_actor,you_are_playful_actor,you_are_polite_actor,you_are_intelligent_partner,you_are_quickwitted_partner,you_are_competent_partner,you_are_kind_partner,you_are_friendly_partner,you_are_warm_partner,you_are_humble_partner,you_are_giving_partner,you_are_fair_partner,you_are_trustworthy_partner,you_are_agreeable_partner,you_are_playful_partner,you_are_polite_partner,i_disclosed_actor,i_disclosed_partner,you_disclosed_actor,you_disclosed_partner,i_am_good_listener_actor,i_am_good_listener_partner,you_are_good_listener_actor,you_are_good_listener_partner
ee46e110-4a40-4fcd-ac56-467c1f8f1c97,5b5e7e643bac1d0001f9bf28,5f5452df72345118f58d187b,0.537,0.202,0.792,0.27,0.011,0.039,0.206,0.188,5.0,4.0,5.0,7.0,30.0,28.0,5.0,5.0,5.0,4.0,4.0,6.0,35.0,60.0,8.0,6.0,85.0,50.0,7.0,3.0,7.0,6.0,7.0,4.0,7.0,4.0,4.0,7.0,5.0,6.0,8.0,2.0,7.0,6.0,4.0,6.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,7.0,4.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,3.0,6.0,9.0,8.0,9.0,8.0
a82da8a5-ed1c-4ddb-9f1b-6e8557203bc8,5f2dd9a6f7105d130903473b,5d82721a7d2c7400173d26cb,0.47,0.193,0.335,0.693,0.021,0.041,0.301,0.253,5.0,4.0,4.0,6.0,27.0,27.0,6.0,6.0,7.0,5.0,2.0,7.0,30.0,60.0,7.0,7.0,21.0,71.0,2.0,7.0,6.0,7.0,4.0,6.0,2.0,4.0,2.0,7.0,2.0,7.0,3.0,5.0,2.0,5.0,2.0,6.0,9.0,9.0,9.0,8.0,8.0,5.0,8.0,8.0,9.0,9.0,9.0,6.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,5.0,7.0,7.0,8.0,7.0,8.0,7.0
a82da8a5-ed1c-4ddb-9f1b-6e8557203bc8,5d82721a7d2c7400173d26cb,5f2dd9a6f7105d130903473b,0.193,0.47,0.693,0.335,0.041,0.021,0.253,0.301,4.0,5.0,6.0,4.0,27.0,27.0,6.0,6.0,5.0,7.0,7.0,2.0,60.0,30.0,7.0,7.0,71.0,21.0,7.0,2.0,7.0,6.0,6.0,4.0,4.0,2.0,7.0,2.0,7.0,2.0,5.0,3.0,5.0,2.0,6.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,8.0,8.0,5.0,8.0,8.0,9.0,9.0,9.0,6.0,9.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0
b8ca03fb-ba34-49dc-b33f-30b6e9189685,5b18647968a5ed00017343ec,5e83a8bafb06b00ed70c32e3,0.347,0.444,0.189,0.24,0.052,0.03,0.226,0.152,4.0,7.0,5.0,4.0,27.0,27.0,5.0,4.0,5.0,5.0,2.0,6.0,60.0,35.0,8.0,7.0,80.0,65.0,6.0,3.0,7.0,6.0,6.0,5.0,9.0,7.0,2.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,5.0,8.0,6.0,7.0,4.0,5.0,8.0,6.0,8.0,7.0
b8ca03fb-ba34-49dc-b33f-30b6e9189685,5e83a8bafb06b00ed70c32e3,5b18647968a5ed00017343ec,0.444,0.347,0.24,0.189,0.03,0.052,0.152,0.226,7.0,4.0,4.0,5.0,27.0,27.0,4.0,5.0,5.0,5.0,6.0,2.0,35.0,60.0,7.0,8.0,65.0,80.0,3.0,6.0,6.0,7.0,5.0,6.0,7.0,9.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,1.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,5.0,4.0,6.0,8.0,7.0,8.0
80e6c6c6-de9b-42f5-8aba-b7471a744303,5cc34f64b4a9220015911c45,5dbf9446a3f5cb419e9d28c8,0.354,0.269,0.279,0.188,0.029,0.039,0.462,0.159,8.0,5.0,5.0,5.0,26.0,26.0,4.0,5.0,5.0,5.0,5.0,5.0,50.0,40.0,8.0,8.0,100.0,72.0,9.0,4.0,7.0,5.0,5.0,5.0,9.0,5.0,5.0,3.0,8.0,4.0,9.0,3.0,5.0,5.0,5.0,4.0,9.0,8.0,9.0,9.0,9.0,9.0,5.0,5.0,7.0,9.0,6.0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,5.0,7.0,5.0,8.0,7.0,8.0,8.0
80e6c6c6-de9b-42f5-8aba-b7471a744303,5dbf9446a3f5cb419e9d28c8,5cc34f64b4a9220015911c45,0.269,0.354,0.188,0.279,0.039,0.029,0.159,0.462,5.0,8.0,5.0,5.0,26.0,26.0,5.0,4.0,5.0,5.0,5.0,5.0,40.0,50.0,8.0,8.0,72.0,100.0,4.0,9.0,5.0,7.0,5.0,5.0,5.0,9.0,3.0,5.0,4.0,8.0,3.0,9.0,5.0,5.0,4.0,5.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,5.0,5.0,7.0,9.0,6.0,7.0,9.0,5.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0
06a5a69a-362d-4947-b16d-d1d09dc075ec,5de40feb61872d000d8803ff,5c5c76a0bfe5280001447999,0.33,0.502,0.126,0.446,0.053,0.037,0.153,0.17,5.0,5.0,5.0,5.0,25.0,25.0,5.0,5.0,2.0,1.0,1.0,5.0,60.0,60.0,8.0,9.0,70.0,88.0,6.0,5.0,7.0,7.0,6.0,6.0,8.0,8.0,2.0,5.0,2.0,5.0,5.0,6.0,1.0,5.0,1.0,4.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,3.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,3.0,4.0,6.0,8.0,7.0,8.0,8.0
06a5a69a-362d-4947-b16d-d1d09dc075ec,5c5c76a0bfe5280001447999,5de40feb61872d000d8803ff,0.502,0.33,0.446,0.126,0.037,0.053,0.17,0.153,5.0,5.0,5.0,5.0,25.0,25.0,5.0,5.0,1.0,2.0,5.0,1.0,60.0,60.0,9.0,8.0,88.0,70.0,5.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,5.0,2.0,5.0,2.0,6.0,5.0,5.0,1.0,4.0,1.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,3.0,8.0,3.0,6.0,6.0,4.0,7.0,8.0,8.0,8.0
6f46c347-8209-49ab-b800-4269ca8c1697,5de10a767292b61529705ead,5ee2b44f470fa7446a470c8d,0.449,0.455,0.096,0.033,0.077,0.059,0.154,0.086,5.0,5.0,5.0,5.0,53.0,55.0,5.0,5.0,5.0,5.0,6.0,1.0,60.0,50.0,9.0,9.0,80.0,96.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,4.0,5.0,3.0,6.0,1.0,4.0,4.0,4.0,1.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,5.0,7.0,7.0,9.0,7.0,9.0
6f46c347-8209-49ab-b800-4269ca8c1697,5ee2b44f470fa7446a470c8d,5de10a767292b61529705ead,0.455,0.449,0.033,0.096,0.059,0.077,0.086,0.154,5.0,5.0,5.0,5.0,55.0,53.0,5.0,5.0,5.0,5.0,1.0,6.0,50.0,60.0,9.0,9.0,96.0,80.0,4.0,4.0,7.0,7.0,7.0,7.0,9.0,7.0,4.0,5.0,3.0,5.0,1.0,6.0,4.0,4.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,9.0,7.0,9.0,7.0
bc427c9e-28a4-47fd-bfca-a5f09dd13840,5dab7683c514d8001730ae4e,5f4e7f5ac0126206d331b7b2,0.567,0.325,0.153,0.002,0.038,0.075,0.137,0.093,5.0,5.0,5.0,5.0,30.0,31.0,5.0,5.0,5.0,5.0,4.0,5.0,50.0,60.0,9.0,8.0,90.0,98.0,5.0,9.0,7.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,6.0,7.0,7.0,6.0,9.0,7.0,5.0,7.0,5.0,8.0,8.0,8.0,8.0
bc427c9e-28a4-47fd-bfca-a5f09dd13840,5f4e7f5ac0126206d331b7b2,5dab7683c514d8001730ae4e,0.325,0.567,0.002,0.153,0.075,0.038,0.093,0.137,5.0,5.0,5.0,5.0,31.0,30.0,5.0,5.0,5.0,5.0,5.0,4.0,60.0,50.0,8.0,9.0,98.0,90.0,9.0,5.0,6.0,7.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,6.0,7.0,7.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,5.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0
6d57b921-6642-4b3c-a153-faa7bca3ffe7,5ef6bb87b83f3b000a3f04ae,5f4d92a4584ab6064be44ce5,0.401,0.25,0.238,0.149,0.017,0.032,0.423,0.134,6.0,5.0,5.0,5.0,31.0,28.0,4.0,4.0,5.0,4.0,6.0,3.0,40.0,55.0,9.0,8.0,100.0,77.0,1.0,5.0,7.0,6.0,6.0,6.0,9.0,8.0,7.0,4.0,6.0,3.0,7.0,4.0,6.0,5.0,5.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,2.0,5.0,3.0,6.0,7.0,9.0,7.0
6d57b921-6642-4b3c-a153-faa7bca3ffe7,5f4d92a4584ab6064be44ce5,5ef6bb87b83f3b000a3f04ae,0.25,0.401,0.149,0.238,0.032,0.017,0.134,0.423,5.0,6.0,5.0,5.0,28.0,31.0,4.0,4.0,4.0,5.0,3.0,6.0,55.0,40.0,8.0,9.0,77.0,100.0,5.0,1.0,6.0,7.0,6.0,6.0,8.0,9.0,4.0,7.0,3.0,6.0,4.0,7.0,5.0,6.0,4.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,2.0,7.0,3.0,5.0,7.0,6.0,7.0,9.0
b3f30e0c-7251-449a-8af3-61c81e2c2d3f,5dabdb6cee054900172563a9,5c871711c558df00015663c9,0.561,0.28,0.148,0.194,0.052,0.099,0.17,0.124,6.0,5.0,5.0,5.0,28.0,25.0,4.0,5.0,5.0,5.0,4.0,4.0,45.0,50.0,9.0,8.0,77.0,77.0,7.0,5.0,7.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,7.0,4.0,6.0,4.0,5.0,4.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,6.0,5.0,4.0,7.0,8.0,7.0
b3f30e0c-7251-449a-8af3-61c81e2c2d3f,5c871711c558df00015663c9,5dabdb6cee054900172563a9,0.28,0.561,0.194,0.148,0.099,0.052,0.124,0.17,5.0,6.0,5.0,5.0,25.0,28.0,5.0,4.0,5.0,5.0,4.0,4.0,50.0,45.0,8.0,9.0,77.0,77.0,5.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,7.0,4.0,6.0,4.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,5.0,6.0,5.0,6.0,7.0,4.0,7.0,8.0
20f92d63-d3aa-44bc-a593-2d50a720d30d,5dea961cf4c5e11bd9c4058c,5d42486206811e001ada5b4b,0.342,0.397,0.284,0.374,0.065,0.048,0.178,0.23,7.0,5.0,3.0,5.0,26.0,27.0,7.0,5.0,5.0,5.0,9.0,1.0,20.0,35.0,6.0,8.0,72.0,83.0,1.0,3.0,5.0,6.0,2.0,7.0,6.0,6.0,9.0,4.0,5.0,3.0,1.0,3.0,1.0,5.0,5.0,3.0,8.0,9.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,6.0,7.0,6.0,6.0,7.0,9.0,7.0,9.0
20f92d63-d3aa-44bc-a593-2d50a720d30d,5d42486206811e001ada5b4b,5dea961cf4c5e11bd9c4058c,0.397,0.342,0.374,0.284,0.048,0.065,0.23,0.178,5.0,7.0,5.0,3.0,27.0,26.0,5.0,7.0,5.0,5.0,1.0,9.0,35.0,20.0,8.0,6.0,83.0,72.0,3.0,1.0,6.0,5.0,7.0,2.0,6.0,6.0,4.0,9.0,3.0,5.0,3.0,1.0,5.0,1.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,9.0,7.0,6.0,6.0,6.0,9.0,7.0,9.0,7.0
f079f69b-8e70-4526-93c6-1f4e11c4d852,5eeb88f7507eb331b39e0d1a,5ea8bd7dde405c135b36267b,0.316,0.481,0.289,0.247,0.038,0.025,0.223,0.152,5.0,7.0,5.0,5.0,25.0,25.0,6.0,5.0,5.0,5.0,5.0,4.0,55.0,30.0,9.0,8.0,83.0,72.0,5.0,5.0,7.0,7.0,5.0,6.0,7.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0,6.0,6.0,4.0,4.0,7.0,7.0,8.0,7.0
f079f69b-8e70-4526-93c6-1f4e11c4d852,5ea8bd7dde405c135b36267b,5eeb88f7507eb331b39e0d1a,0.481,0.316,0.247,0.289,0.025,0.038,0.152,0.223,7.0,5.0,5.0,5.0,25.0,25.0,5.0,6.0,5.0,5.0,4.0,5.0,30.0,55.0,8.0,9.0,72.0,83.0,5.0,5.0,7.0,7.0,6.0,5.0,6.0,7.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,6.0,6.0,6.0,4.0,4.0,7.0,7.0,7.0,8.0
ba7e0071-87f1-4512-b848-c7a669219d1c,5eb05058661fe60d7601edde,5f08bea1c1c4e111f286d7d1,0.263,0.405,0.4,0.613,0.042,0.02,0.282,0.257,5.0,7.0,5.0,3.0,26.0,25.0,6.0,3.0,5.0,7.0,5.0,3.0,50.0,30.0,5.0,3.0,71.0,10.0,9.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,7.0,3.0,9.0,3.0,3.0,3.0,5.0,5.0,6.0,5.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,2.0,5.0,6.0,4.0,4.0,7.0,3.0,7.0,7.0,7.0,1.0,7.0,2.0,5.0,2.0,3.0,7.0,7.0,7.0,7.0
ba7e0071-87f1-4512-b848-c7a669219d1c,5f08bea1c1c4e111f286d7d1,5eb05058661fe60d7601edde,0.405,0.263,0.613,0.4,0.02,0.042,0.257,0.282,7.0,5.0,3.0,5.0,25.0,26.0,3.0,6.0,7.0,5.0,3.0,5.0,30.0,50.0,3.0,5.0,10.0,71.0,3.0,9.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,3.0,9.0,3.0,3.0,5.0,5.0,5.0,2.0,5.0,6.0,4.0,4.0,7.0,3.0,7.0,7.0,7.0,1.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,2.0,3.0,2.0,7.0,7.0,7.0,7.0
48f6f030-7973-4888-ac2a-0099e8636b88,5c75419284e176001254c7a5,5e9e884f0c8e5e25f51c6d0b,0.505,0.272,0.36,0.18,0.02,0.033,0.213,0.179,6.0,4.0,6.0,6.0,35.0,34.0,7.0,4.0,6.0,5.0,6.0,3.0,50.0,55.0,7.0,9.0,86.0,82.0,6.0,3.0,6.0,7.0,6.0,6.0,8.0,7.0,5.0,5.0,5.0,4.0,5.0,2.0,6.0,4.0,6.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,6.0,6.0,6.0,4.0,6.0,8.0,7.0,8.0
48f6f030-7973-4888-ac2a-0099e8636b88,5e9e884f0c8e5e25f51c6d0b,5c75419284e176001254c7a5,0.272,0.505,0.18,0.36,0.033,0.02,0.179,0.213,4.0,6.0,6.0,6.0,34.0,35.0,4.0,7.0,5.0,6.0,3.0,6.0,55.0,50.0,9.0,7.0,82.0,86.0,3.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,6.0,4.0,6.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,4.0,6.0,8.0,6.0,8.0,7.0
73c8be92-d673-4b80-9a8e-0f0a6dcb00b5,5ec81134ac7d6b2b9ac51453,59296fb2e8a7ff000163f033,0.45,0.297,-0.015,1.635,0.241,0.092,0.199,0.064,7.0,5.0,5.0,4.0,31.0,31.0,3.0,6.0,5.0,5.0,4.0,5.0,35.0,50.0,8.0,6.0,73.0,60.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,3.0,5.0,3.0,6.0,5.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0
73c8be92-d673-4b80-9a8e-0f0a6dcb00b5,59296fb2e8a7ff000163f033,5ec81134ac7d6b2b9ac51453,0.297,0.45,1.635,-0.015,0.092,0.241,0.064,0.199,5.0,7.0,4.0,5.0,31.0,31.0,6.0,3.0,5.0,5.0,5.0,4.0,50.0,35.0,6.0,8.0,60.0,73.0,6.0,3.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,3.0,6.0,3.0,5.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0
631e6db0-f0af-4f55-adc5-fa218b624bd4,5c4af67cdccaa800016b3192,573bc4fbf3580b000fce0af4,0.259,0.48,0.222,0.172,0.055,0.027,0.368,0.144,5.0,7.0,5.0,4.0,30.0,29.0,5.0,4.0,5.0,5.0,5.0,3.0,65.0,30.0,8.0,8.0,95.0,84.0,4.0,2.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,5.0,4.0,6.0,3.0,5.0,3.0,5.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,6.0,9.0,3.0,6.0,7.0,5.0,8.0,7.0,8.0,8.0
631e6db0-f0af-4f55-adc5-fa218b624bd4,573bc4fbf3580b000fce0af4,5c4af67cdccaa800016b3192,0.48,0.259,0.172,0.222,0.027,0.055,0.144,0.368,7.0,5.0,4.0,5.0,29.0,30.0,4.0,5.0,5.0,5.0,3.0,5.0,30.0,65.0,8.0,8.0,84.0,95.0,2.0,4.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,5.0,6.0,6.0,4.0,5.0,3.0,5.0,3.0,9.0,7.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,6.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,3.0,5.0,7.0,7.0,8.0,8.0,8.0
3a47cc58-f351-4050-b06f-a0b505f2e7da,5a49d6a06d85f80001c25bc4,5ec453f93ba6b432bdf01d58,0.464,0.397,0.043,0.159,0.036,0.033,0.133,0.147,6.0,7.0,4.0,5.0,26.0,25.0,6.0,5.0,5.0,5.0,4.0,5.0,45.0,40.0,7.0,6.0,71.0,70.0,4.0,7.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,3.0,5.0,4.0,2.0,7.0,3.0,5.0,4.0,6.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,3.0,4.0,3.0,5.0,6.0,8.0,6.0,8.0
3a47cc58-f351-4050-b06f-a0b505f2e7da,5ec453f93ba6b432bdf01d58,5a49d6a06d85f80001c25bc4,0.397,0.464,0.159,0.043,0.033,0.036,0.147,0.133,7.0,6.0,5.0,4.0,25.0,26.0,5.0,6.0,5.0,5.0,5.0,4.0,40.0,45.0,6.0,7.0,70.0,71.0,7.0,4.0,5.0,6.0,4.0,5.0,4.0,6.0,3.0,5.0,4.0,5.0,7.0,2.0,5.0,3.0,6.0,4.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,4.0,3.0,5.0,3.0,8.0,6.0,8.0,6.0
474ab563-0623-448f-b2f6-13505ae80fa4,5d8de6eaafa2c40019f2375e,5afa5252672ea800010d97e6,0.245,0.458,0.553,0.614,0.043,0.019,0.221,0.209,5.0,8.0,5.0,2.0,25.0,25.0,5.0,8.0,5.0,3.0,9.0,1.0,60.0,20.0,9.0,1.0,97.0,0.0,5.0,1.0,7.0,2.0,7.0,1.0,8.0,2.0,5.0,2.0,5.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,5.0,9.0,3.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,6.0,3.0,4.0,1.0,6.0,6.0,7.0,3.0,7.0,8.0,5.0,8.0,7.0
474ab563-0623-448f-b2f6-13505ae80fa4,5afa5252672ea800010d97e6,5d8de6eaafa2c40019f2375e,0.458,0.245,0.614,0.553,0.019,0.043,0.209,0.221,8.0,5.0,2.0,5.0,25.0,25.0,8.0,5.0,3.0,5.0,1.0,9.0,20.0,60.0,1.0,9.0,0.0,97.0,1.0,5.0,2.0,7.0,1.0,7.0,2.0,8.0,2.0,5.0,3.0,5.0,1.0,5.0,3.0,1.0,4.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,6.0,3.0,4.0,1.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,5.0,9.0,7.0,6.0,7.0,3.0,5.0,8.0,7.0,8.0
baf65544-754a-4969-8a8d-41fcc64e83c2,5e25cd6e4bf0bc000cba6291,5c89bf9c54effd0016d7285b,0.486,0.143,0.278,0.141,0.027,0.057,0.403,0.088,5.0,4.0,5.0,5.0,26.0,25.0,7.0,5.0,5.0,6.0,5.0,4.0,50.0,55.0,4.0,8.0,52.0,55.0,5.0,6.0,5.0,6.0,5.0,4.0,1.0,5.0,5.0,6.0,5.0,5.0,1.0,6.0,5.0,4.0,5.0,3.0,9.0,7.0,8.0,9.0,9.0,9.0,6.0,4.0,9.0,9.0,9.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,9.0,3.0,5.0,3.0,5.0,9.0,9.0,9.0,9.0
baf65544-754a-4969-8a8d-41fcc64e83c2,5c89bf9c54effd0016d7285b,5e25cd6e4bf0bc000cba6291,0.143,0.486,0.141,0.278,0.057,0.027,0.088,0.403,4.0,5.0,5.0,5.0,25.0,26.0,5.0,7.0,6.0,5.0,4.0,5.0,55.0,50.0,8.0,4.0,55.0,52.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,1.0,6.0,5.0,5.0,5.0,6.0,1.0,4.0,5.0,3.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,6.0,4.0,9.0,9.0,9.0,2.0,9.0,5.0,3.0,5.0,3.0,9.0,9.0,9.0,9.0
